AGNO;RBD;DGV_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_ENSE;COD_GRADO;MRUN;PROM_NOTAS_ALU;ORIGEN;ENSE_COMPLETA;MARCA_EGRESO
2021;16467;0;7;MAULE;71;7101;TALCA;72;TALCA;310;1;25823412;5,4;RENDIMIENTO;0;0
2021;8715;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25796866;6,3;RENDIMIENTO;0;0
2021;9982;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;25823857;5;RENDIMIENTO;0;0
2021;7626;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;410;1;25827280;5,3;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;410;3;25801755;5;RENDIMIENTO;1;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;510;3;25821727;5,3;RENDIMIENTO;0;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;1;25814778;5,4;RENDIMIENTO;0;0
2021;1363;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;4;25793809;5,9;RENDIMIENTO;0;0
2021;10259;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;4;25810287;5,6;RENDIMIENTO;0;0
2021;8411;0;12;MAG;124;12401;NATALES;121;MAGALLANES;410;2;25814743;6,5;RENDIMIENTO;0;0
2021;10106;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;310;2;25790442;4,7;RENDIMIENTO;0;0
2021;4270;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;510;3;25812255;6,4;RENDIMIENTO;0;0
2021;220;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;1;25816902;6,5;RENDIMIENTO;0;0
2021;31287;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;363;4;25824566;4,3;RENDIMIENTO;1;1
2021;1663;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;25831629;4,6;RENDIMIENTO;0;0
2021;31295;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25831656;5,7;RENDIMIENTO;0;0
2021;9862;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25812081;6,2;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;2;25835755;6,2;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;1;25800240;4,6;RENDIMIENTO;0;0
2021;2552;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;410;4;25798380;4,6;RENDIMIENTO;0;0
2021;9405;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;1;25842397;5;RENDIMIENTO;0;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;1;25811855;5,7;RENDIMIENTO;0;0
2021;2283;0;6;LGBO;61;6115;RENGO;61;CACHAPOAL;310;3;25825732;5,6;RENDIMIENTO;0;0
2021;31343;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;25840801;5,8;RENDIMIENTO;0;0
2021;2935;0;7;MAULE;71;7101;TALCA;72;TALCA;310;2;25838207;6,6;RENDIMIENTO;0;0
2021;9986;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;25794017;4,7;RENDIMIENTO;0;0
2021;25258;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;610;3;25798560;5,2;RENDIMIENTO;1;0
2021;1500;0;5;VALPO;58;5803;OLMUÉ;51;QUILLOTA;310;2;25844531;5,9;RENDIMIENTO;0;0
2021;11812;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;4;25801243;5,8;RENDIMIENTO;0;0
2021;8835;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;3;26051118;5,2;RENDIMIENTO;0;0
2021;2078;8;5;VALPO;56;5604;EL QUISCO;54;SAN ANTONIO;310;3;25833885;6,2;SIGE;1;0
2021;1676;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;25829290;6,5;RENDIMIENTO;0;0
2021;2078;0;5;VALPO;56;5604;EL QUISCO;54;SAN ANTONIO;610;4;25810410;5,9;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;25828368;4,6;RENDIMIENTO;0;0
2021;10968;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;3;25794113;6;RENDIMIENTO;1;0
2021;10968;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;4;25792397;4,8;RENDIMIENTO;0;0
2021;7629;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;2;25850948;4,7;RENDIMIENTO;0;0
2021;8518;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;3;25790022;5,4;RENDIMIENTO;1;0
2021;16434;0;7;MAULE;71;7101;TALCA;72;TALCA;610;3;25822365;4,7;RENDIMIENTO;0;0
2021;25926;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;1;25842045;5,3;RENDIMIENTO;0;0
2021;10470;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;25835601;4,2;RENDIMIENTO;0;0
2021;7331;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;410;3;25790645;5,2;RENDIMIENTO;1;0
2021;16443;0;7;MAULE;71;7101;TALCA;72;TALCA;410;4;25825948;4,5;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25795808;5,5;RENDIMIENTO;0;0
2021;8492;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25840423;5,3;RENDIMIENTO;0;0
2021;8494;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;25844895;5,8;RENDIMIENTO;1;0
2021;12151;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;25839979;4,1;RENDIMIENTO;0;0
2021;31287;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;363;4;25801139;4,7;RENDIMIENTO;1;1
2021;8490;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25836097;5,9;RENDIMIENTO;0;0
2021;14490;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;26052842;5,5;RENDIMIENTO;0;0
2021;8001;0;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;510;3;25802342;5,5;RENDIMIENTO;0;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;3;25792330;5,1;RENDIMIENTO;0;0
2021;14879;0;5;VALPO;57;5701;SAN FELIPE;52;LOS ANDES;310;1;25810561;6;RENDIMIENTO;0;0
2021;8490;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25791986;6,1;RENDIMIENTO;0;0
2021;12332;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;1;25831394;7;RENDIMIENTO;0;0
2021;10023;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;4;25809065;6;RENDIMIENTO;0;0
2021;31287;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;363;4;25810336;4,9;RENDIMIENTO;1;1
2021;10329;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;3;25839509;4,6;RENDIMIENTO;1;0
2021;31068;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;2;25815043;6,2;RENDIMIENTO;0;0
2021;217;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25818920;5,3;RENDIMIENTO;0;0
2021;10044;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25801539;6,3;RENDIMIENTO;0;0
2021;2075;0;5;VALPO;56;5605;EL TABO;54;SAN ANTONIO;310;2;25853053;6,6;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;3;25833930;4,7;RENDIMIENTO;0;0
2021;25171;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;3;25808644;6;RENDIMIENTO;0;0
2021;25926;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;2;25825321;5;RENDIMIENTO;1;0
2021;25571;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25816269;6,2;RENDIMIENTO;0;0
2021;8627;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25790492;4,9;RENDIMIENTO;0;0
2021;4572;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;1;25838638;5,1;RENDIMIENTO;0;0
2021;1675;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;25788735;4,8;RENDIMIENTO;0;0
2021;15746;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;2;25819961;6,5;RENDIMIENTO;0;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;510;4;25844669;6,7;RENDIMIENTO;0;0
2021;16446;0;7;MAULE;71;7101;TALCA;72;TALCA;510;1;25828697;4,5;RENDIMIENTO;0;0
2021;16446;0;7;MAULE;71;7101;TALCA;72;TALCA;510;1;25801502;4,5;RENDIMIENTO;0;0
2021;25387;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;25841129;4,9;RENDIMIENTO;0;0
2021;9259;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;2;25857756;6,2;RENDIMIENTO;0;0
2021;9281;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;3;25790863;6,2;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;25817366;5,3;RENDIMIENTO;0;0
2021;9328;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25788734;4,6;RENDIMIENTO;0;0
2021;9900;0;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;310;2;25796909;6,5;RENDIMIENTO;0;0
2021;12842;0;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;310;2;25829369;6;RENDIMIENTO;0;0
2021;9701;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;2;25792053;6,1;RENDIMIENTO;0;0
2021;10329;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;3;25824644;4,6;RENDIMIENTO;0;0
2021;2084;0;5;VALPO;56;5602;ALGARROBO;54;SAN ANTONIO;410;1;25844813;6;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;510;3;25817541;6,2;RENDIMIENTO;0;0
2021;9722;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;4;25805266;5,1;RENDIMIENTO;0;0
2021;8620;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;4;25808900;5,8;RENDIMIENTO;0;0
2021;1520;2;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;2;25799324;6,3;SIGE;1;0
2021;26384;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;410;3;25806314;4,9;RENDIMIENTO;0;0
2021;9582;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;310;1;26292690;5,3;RENDIMIENTO;0;0
2021;17860;0;8;BBIO;81;8110;TALCAHUANO;83;CONCEPCIÓN;310;3;25807749;6,4;RENDIMIENTO;0;0
2021;24638;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25792286;5,8;RENDIMIENTO;0;0
2021;9377;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;510;3;25805713;5,8;RENDIMIENTO;1;0
2021;2163;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;4;25806678;5,7;RENDIMIENTO;0;0
2021;4585;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;4;25830797;4,8;RENDIMIENTO;0;0
2021;4585;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;2;25845580;5,9;RENDIMIENTO;1;0
2021;10452;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;4;25796393;6,2;RENDIMIENTO;0;0
2021;9074;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;2;25831131;6,2;RENDIMIENTO;0;0
2021;9587;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;310;1;25830469;5,5;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;3;25838723;5,8;RENDIMIENTO;1;0
2021;12332;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;1;25839352;6,8;RENDIMIENTO;0;0
2021;9660;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;310;2;25816895;5,9;RENDIMIENTO;0;0
2021;284;4;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;25791229;5,1;SIGE;1;0
2021;14490;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;4;26065464;6,9;RENDIMIENTO;0;0
2021;1967;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;3;25802457;6,9;RENDIMIENTO;1;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;410;3;25838456;4,3;RENDIMIENTO;0;0
2021;8494;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;25796858;6,4;RENDIMIENTO;0;0
2021;9985;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;610;4;25796865;5,9;RENDIMIENTO;0;0
2021;25386;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;25789033;5,5;RENDIMIENTO;0;0
2021;10501;5;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25840728;6,2;SIGE;1;0
2021;9072;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;4;25796853;5,2;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25794286;5,1;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;4;25797313;6;RENDIMIENTO;0;0
2021;2078;0;5;VALPO;56;5604;EL QUISCO;54;SAN ANTONIO;610;4;25810754;4,7;RENDIMIENTO;0;0
2021;15756;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;363;4;25805259;5,9;RENDIMIENTO;1;1
2021;8617;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;610;3;25806297;5,7;RENDIMIENTO;1;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;310;4;25837968;6,9;RENDIMIENTO;0;0
2021;10075;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;310;4;25794779;5,6;RENDIMIENTO;0;0
2021;25471;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;2;25843143;4,5;RENDIMIENTO;0;0
2021;9866;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;410;3;25788582;4,7;RENDIMIENTO;0;0
2021;2939;0;7;MAULE;71;7101;TALCA;72;TALCA;510;2;25836086;5,9;RENDIMIENTO;0;0
2021;1675;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;25788104;6,2;RENDIMIENTO;1;0
2021;13146;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;3;25790902;6,6;RENDIMIENTO;1;0
2021;9407;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;2;25800436;6;RENDIMIENTO;0;0
2021;14879;0;5;VALPO;57;5701;SAN FELIPE;52;LOS ANDES;310;4;25809883;5,8;RENDIMIENTO;0;0
2021;10253;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;410;2;25823844;4,5;RENDIMIENTO;0;0
2021;41617;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;2;25827809;6,4;RENDIMIENTO;0;0
2021;1517;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;410;4;25976630;5,7;RENDIMIENTO;0;0
2021;26292;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25821183;4,9;RENDIMIENTO;0;0
2021;9008;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;1;25805051;6,2;RENDIMIENTO;0;0
2021;9058;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25832366;6,2;RENDIMIENTO;0;0
2021;24443;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25807237;4,8;SIGE;1;0
2021;1967;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;2;25835130;6,4;RENDIMIENTO;0;0
2021;9077;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;3;25835891;6,4;RENDIMIENTO;0;0
2021;10106;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;310;3;25794236;4,9;RENDIMIENTO;0;0
2021;4572;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;2;25842017;5,5;RENDIMIENTO;0;0
2021;10069;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;3;25798142;5,3;RENDIMIENTO;0;0
2021;1194;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;310;3;25825829;4,6;RENDIMIENTO;1;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;3;25813134;5,8;RENDIMIENTO;1;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25837374;5,6;RENDIMIENTO;0;0
2021;12151;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;25848489;4,6;RENDIMIENTO;0;0
2021;2530;0;6;LGBO;63;6305;NANCAGUA;62;COLCHAGUA;310;3;25840039;5,1;RENDIMIENTO;1;0
2021;26379;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;3;25789072;4,7;RENDIMIENTO;1;0
2021;9283;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25825009;6,1;RENDIMIENTO;0;0
2021;18218;0;8;BBIO;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;310;2;25795987;6,4;RENDIMIENTO;0;0
2021;9106;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;510;3;25835648;6,5;RENDIMIENTO;0;0
2021;24978;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;25832932;5,3;RENDIMIENTO;0;0
2021;9082;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25805838;7;RENDIMIENTO;0;0
2021;9865;0;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;510;4;25788917;5,3;RENDIMIENTO;0;0
2021;8506;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25816974;6,1;RENDIMIENTO;0;0
2021;8506;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25812994;5,1;RENDIMIENTO;0;0
2021;10968;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;3;25788527;6,4;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25827815;5,7;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;1;25834005;5;RENDIMIENTO;0;0
2021;8644;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25817895;6,5;RENDIMIENTO;0;0
2021;14717;0;5;VALPO;58;5801;QUILPUÉ;53;VALPARAÍSO;310;2;25807902;6,2;RENDIMIENTO;0;0
2021;6754;0;14;RIOS;141;14101;VALDIVIA;141;VALDIVIA;310;2;25814073;6,2;RENDIMIENTO;0;0
2021;25304;0;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;410;3;25789010;5,5;RENDIMIENTO;0;0
2021;1515;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;3;25803443;5,1;RENDIMIENTO;0;0
2021;14490;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;25830480;5,2;RENDIMIENTO;0;0
2021;9077;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;3;25842189;6,3;RENDIMIENTO;0;0
2021;10329;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;1;25824613;4,9;RENDIMIENTO;0;0
2021;9087;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;1;25832951;6,8;RENDIMIENTO;0;0
2021;7629;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;3;25803799;5,6;RENDIMIENTO;0;0
2021;22707;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;310;4;25980903;6,9;RENDIMIENTO;0;0
2021;1397;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;510;3;25811967;6,7;RENDIMIENTO;1;0
2021;14764;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;3;25849853;5,7;RENDIMIENTO;0;0
2021;1370;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;1;25790200;5,5;RENDIMIENTO;0;0
2021;11608;0;11;AYSEN;111;11101;COYHAIQUE;111;COYHAIQUE;410;2;25827006;6,5;RENDIMIENTO;0;0
2021;12842;0;2;ANTOF;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;310;1;25825267;6,5;RENDIMIENTO;0;0
2021;367;0;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;310;2;25789020;5,1;SIGE;1;0
2021;4672;8;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;410;2;25815136;4,8;SIGE;1;0
2021;4672;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;410;4;25842153;5,1;RENDIMIENTO;0;0
2021;10970;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;410;3;25810142;5,8;RENDIMIENTO;0;0
2021;2939;0;7;MAULE;71;7101;TALCA;72;TALCA;510;1;25844858;5,5;RENDIMIENTO;0;0
2021;9472;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;610;4;25841495;4,5;RENDIMIENTO;0;0
2021;8494;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;25792629;6,4;RENDIMIENTO;1;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;1;25835391;5,9;RENDIMIENTO;0;0
2021;8811;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25832962;6,8;RENDIMIENTO;0;0
2021;10259;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;4;25829056;6,3;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;1;25826587;4,8;RENDIMIENTO;0;0
2021;10496;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;510;3;26543238;5,1;RENDIMIENTO;0;0
2021;9985;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;25820799;4,5;RENDIMIENTO;0;0
2021;2865;0;7;MAULE;73;7304;MOLINA;71;CURICÓ;710;3;25816016;5,4;RENDIMIENTO;1;0
2021;9472;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;1;25809688;5;RENDIMIENTO;0;0
2021;9072;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;1;25793866;6;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;4;25835189;6;RENDIMIENTO;0;0
2021;9500;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;1;25843613;6,4;RENDIMIENTO;0;0
2021;9896;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;2;25809266;6,7;RENDIMIENTO;0;0
2021;10259;8;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;2;25822473;5,7;SIGE;1;0
2021;178;0;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;510;3;25827892;6,1;RENDIMIENTO;0;0
2021;5569;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;310;2;25802755;5,7;RENDIMIENTO;0;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;510;1;25806480;5,8;RENDIMIENTO;0;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;310;4;25826214;4,5;RENDIMIENTO;0;0
2021;1363;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;1;25789916;6;RENDIMIENTO;0;0
2021;9147;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25829428;5,9;RENDIMIENTO;0;0
2021;9866;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25790933;5,3;RENDIMIENTO;0;0
2021;11831;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25816478;6,2;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25838545;6,8;RENDIMIENTO;0;0
2021;17793;0;16;NUBLE;163;16301;SAN CARLOS;81;ÑUBLE;310;3;25843881;6,3;RENDIMIENTO;0;0
2021;219;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;2;25792899;6,7;RENDIMIENTO;0;0
2021;219;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;2;25804963;6;RENDIMIENTO;0;0
2021;22504;0;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;310;3;25811245;4,7;RENDIMIENTO;1;0
2021;4160;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;4;25796224;6,2;RENDIMIENTO;0;0
2021;12005;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;510;4;25794358;4,9;RENDIMIENTO;0;0
2021;1437;0;5;VALPO;55;5502;CALERA;51;QUILLOTA;310;2;25805023;6,5;RENDIMIENTO;0;0
2021;335;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;3;25797711;6;RENDIMIENTO;0;0
